kabid,year,umk,prov,kabname,provname,rerata,minimum,maximum,PPPC,inflation,PPP,meanP,minP,maxP
3516,2016,,35,MOJOKERTO,Jawa Timur,,,,4518.104,3.526,,,,
3517,2016,,35,JOMBANG,Jawa Timur,,,,4518.104,3.526,,,,
3518,2016,,35,NGANJUK,Jawa Timur,,,,4518.104,3.526,,,,
3519,2016,,35,MADIUN,Jawa Timur,,,,4518.104,3.526,,,,
3520,2016,,35,MAGETAN,Jawa Timur,,,,4518.104,3.526,,,,
3521,2016,,35,NGAWI,Jawa Timur,,,,4518.104,3.526,,,,
3522,2016,,35,BOJONEGORO,Jawa Timur,,,,4518.104,3.526,,,,
3523,2016,,35,TUBAN,Jawa Timur,,,,4518.104,3.526,,,,
3524,2016,,35,LAMONGAN,Jawa Timur,,,,4518.104,3.526,,,,
3525,2016,,35,GRESIK,Jawa Timur,,,,4518.104,3.526,,,,
3526,2016,,35,BANGKALAN,Jawa Timur,,,,4518.104,3.526,,,,
3527,2016,,35,SAMPANG,Jawa Timur,,,,4518.104,3.526,,,,
3528,2016,,35,PAMEKASAN,Jawa Timur,,,,4518.104,3.526,,,,
3529,2016,,35,SUMENEP,Jawa Timur,,,,4518.104,3.526,,,,
3571,2016,,35,KOTA KEDIRI,Jawa Timur,,,,4518.104,3.526,,,,
3572,2016,,35,KOTA BLITAR,Jawa Timur,,,,4518.104,3.526,,,,
3573,2016,,35,KOTA MALANG,Jawa Timur,,,,4518.104,3.526,,,,
3574,2016,,35,KOTA PROBOLINGGO,Jawa Timur,,,,4518.104,3.526,,,,
3575,2016,,35,KOTA PASURUAN,Jawa Timur,,,,4518.104,3.526,,,,
3576,2016,,35,KOTA MOJOKERTO,Jawa Timur,,,,4518.104,3.526,,,,
3577,2016,,35,KOTA MADIUN,Jawa Timur,,,,4518.104,3.526,,,,
3578,2016,,35,KOTA SURABAYA,Jawa Timur,,,,4518.104,3.526,,,,
3579,2016,,35,KOTA BATU,Jawa Timur,,,,4518.104,3.526,,,,
3601,2016,,36,PANDEGLANG,Banten,,,,4518.104,3.526,,,,
3602,2016,,36,LEBAK,Banten,,,,4518.104,3.526,,,,
3603,2016,,36,TANGERANG,Banten,,,,4518.104,3.526,,,,
3604,2016,,36,SERANG,Banten,,,,4518.104,3.526,,,,
3671,2016,,36,KOTA TANGERANG,Banten,,,,4518.104,3.526,,,,
3672,2016,,36,KOTA CILEGON,Banten,,,,4518.104,3.526,,,,
3673,2016,,36,KOTA SERANG,Banten,,,,4518.104,3.526,,,,
3674,2016,,36,KOTA TANGERANG SELATAN,Banten,,,,4518.104,3.526,,,,
3101,2017,,31,KEPULAUAN SERIBU,DKI Jakarta,,,,4695.6592,3.809,,,,
3171,2017,,31,KODYA JAKARTA SELATAN,DKI Jakarta,,,,4695.6592,3.809,,,,
3172,2017,,31,KODYA JAKARTA TIMUR,DKI Jakarta,,,,4695.6592,3.809,,,,
3173,2017,,31,KODYA JAKARTA PUSAT,DKI Jakarta,,,,4695.6592,3.809,,,,
3174,2017,,31,KODYA JAKARTA BARAT,DKI Jakarta,,,,4695.6592,3.809,,,,
3175,2017,,31,KODYA JAKARTA UTARA,DKI Jakarta,,,,4695.6592,3.809,,,,
3201,2017,,32,BOGOR,Jawa Barat,,,,4695.6592,3.809,,,,
3202,2017,,32,SUKABUMI,Jawa Barat,,,,4695.6592,3.809,,,,
3203,2017,,32,CIANJUR,Jawa Barat,,,,4695.6592,3.809,,,,
3204,2017,,32,BANDUNG,Jawa Barat,,,,4695.6592,3.809,,,,
3205,2017,,32,GARUT,Jawa Barat,,,,4695.6592,3.809,,,,
3206,2017,,32,TASIKMALAYA,Jawa Barat,,,,4695.6592,3.809,,,,
3207,2017,,32,CIAMIS,Jawa Barat,,,,4695.6592,3.809,,,,
3208,2017,,32,KUNINGAN,Jawa Barat,,,,4695.6592,3.809,,,,
3209,2017,,32,CIREBON,Jawa Barat,,,,4695.6592,3.809,,,,
3210,2017,,32,MAJALENGKA,Jawa Barat,,,,4695.6592,3.809,,,,
3211,2017,,32,SUMEDANG,Jawa Barat,,,,4695.6592,3.809,,,,
3212,2017,,32,INDRAMAYU,Jawa Barat,,,,4695.6592,3.809,,,,
3213,2017,,32,SUBANG,Jawa Barat,,,,4695.6592,3.809,,,,
3214,2017,,32,PURWAKARTA,Jawa Barat,,,,4695.6592,3.809,,,,
3215,2017,,32,KARAWANG,Jawa Barat,,,,4695.6592,3.809,,,,
3216,2017,,32,BEKASI,Jawa Barat,,,,4695.6592,3.809,,,,
3217,2017,,32,BANDUNG BARAT,Jawa Barat,,,,4695.6592,3.809,,,,
3271,2017,,32,KOTA BOGOR,Jawa Barat,,,,4695.6592,3.809,,,,
3272,2017,,32,KOTA SUKABUMI,Jawa Barat,,,,4695.6592,3.809,,,,
3273,2017,,32,KOTA BANDUNG,Jawa Barat,,,,4695.6592,3.809,,,,
3274,2017,,32,KOTA CIREBON,Jawa Barat,,,,4695.6592,3.809,,,,
3275,2017,,32,KOTA BEKASI,Jawa Barat,,,,4695.6592,3.809,,,,
3276,2017,,32,KOTA DEPOK,Jawa Barat,,,,4695.6592,3.809,,,,
3277,2017,,32,KOTA CIMAHI,Jawa Barat,,,,4695.6592,3.809,,,,
3278,2017,,32,KOTA TASIKMALAYA,Jawa Barat,,,,4695.6592,3.809,,,,
3279,2017,,32,KOTA BANJAR,Jawa Barat,,,,4695.6592,3.809,,,,
3301,2017,,33,CILACAP,Jawa Tengah,,,,4695.6592,3.809,,,,
3302,2017,,33,BANYUMAS,Jawa Tengah,,,,4695.6592,3.809,,,,
3303,2017,,33,PURBALINGGA,Jawa Tengah,,,,4695.6592,3.809,,,,
3304,2017,,33,BANJARNEGARA,Jawa Tengah,,,,4695.6592,3.809,,,,
3305,2017,,33,KEBUMEN,Jawa Tengah,,,,4695.6592,3.809,,,,
3306,2017,,33,PURWOREJO,Jawa Tengah,,,,4695.6592,3.809,,,,
3307,2017,,33,WONOSOBO,Jawa Tengah,,,,4695.6592,3.809,,,,
3308,2017,,33,MAGELANG,Jawa Tengah,,,,4695.6592,3.809,,,,
3309,2017,,33,BOYOLALI,Jawa Tengah,,,,4695.6592,3.809,,,,
3310,2017,,33,KLATEN,Jawa Tengah,,,,4695.6592,3.809,,,,
3311,2017,,33,SUKOHARJO,Jawa Tengah,,,,4695.6592,3.809,,,,
3312,2017,,33,WONOGIRI,Jawa Tengah,,,,4695.6592,3.809,,,,
3313,2017,,33,KARANGANYAR,Jawa Tengah,,,,4695.6592,3.809,,,,
3314,2017,,33,SRAGEN,Jawa Tengah,,,,4695.6592,3.809,,,,
3315,2017,,33,GROBOGAN,Jawa Tengah,,,,4695.6592,3.809,,,,
3316,2017,,33,BLORA,Jawa Tengah,,,,4695.6592,3.809,,,,
3317,2017,,33,REMBANG,Jawa Tengah,,,,4695.6592,3.809,,,,
3318,2017,,33,PATI,Jawa Tengah,,,,4695.6592,3.809,,,,
3319,2017,,33,KUDUS,Jawa Tengah,,,,4695.6592,3.809,,,,
3320,2017,,33,JEPARA,Jawa Tengah,,,,4695.6592,3.809,,,,
3321,2017,,33,DEMAK,Jawa Tengah,,,,4695.6592,3.809,,,,
3322,2017,,33,SEMARANG,Jawa Tengah,,,,4695.6592,3.809,,,,
3323,2017,,33,TEMANGGUNG,Jawa Tengah,,,,4695.6592,3.809,,,,
3324,2017,,33,KENDAL,Jawa Tengah,,,,4695.6592,3.809,,,,
3325,2017,,33,BATANG,Jawa Tengah,,,,4695.6592,3.809,,,,
3326,2017,,33,PEKALONGAN,Jawa Tengah,,,,4695.6592,3.809,,,,
3327,2017,,33,PEMALANG,Jawa Tengah,,,,4695.6592,3.809,,,,
3328,2017,,33,TEGAL,Jawa Tengah,,,,4695.6592,3.809,,,,
3329,2017,,33,BREBES,Jawa Tengah,,,,4695.6592,3.809,,,,
3371,2017,,33,KOTA MAGELANG,Jawa Tengah,,,,4695.6592,3.809,,,,
3372,2017,,33,KOTA SURAKARTA,Jawa Tengah,,,,4695.6592,3.809,,,,
3373,2017,,33,KOTA SALATIGA,Jawa Tengah,,,,4695.6592,3.809,,,,
3374,2017,,33,KOTA SEMARANG,Jawa Tengah,,,,4695.6592,3.809,,,,
3375,2017,,33,KOTA PEKALONGAN,Jawa Tengah,,,,4695.6592,3.809,,,,
3376,2017,,33,KOTA TEGAL,Jawa Tengah,,,,4695.6592,3.809,,,,
3401,2017,,34,KULON PROGO,DI Yogyakarta,,,,4695.6592,3.809,,,,
3402,2017,,34,BANTUL,DI Yogyakarta,,,,4695.6592,3.809,,,,
3403,2017,,34,GUNUNG KIDUL,DI Yogyakarta,,,,4695.6592,3.809,,,,
3404,2017,,34,SLEMAN,DI Yogyakarta,,,,4695.6592,3.809,,,,
3471,2017,,34,KOTA YOGYAKARTA,DI Yogyakarta,,,,4695.6592,3.809,,,,
3501,2017,,35,PACITAN,Jawa Timur,,,,4695.6592,3.809,,,,
3502,2017,,35,PONOROGO,Jawa Timur,,,,4695.6592,3.809,,,,
3503,2017,,35,TRENGGALEK,Jawa Timur,,,,4695.6592,3.809,,,,
3504,2017,,35,TULUNGAGUNG,Jawa Timur,,,,4695.6592,3.809,,,,
3505,2017,,35,BLITAR,Jawa Timur,,,,4695.6592,3.809,,,,
3506,2017,,35,KEDIRI,Jawa Timur,,,,4695.6592,3.809,,,,
3507,2017,,35,MALANG,Jawa Timur,,,,4695.6592,3.809,,,,
3508,2017,,35,LUMAJANG,Jawa Timur,,,,4695.6592,3.809,,,,
3509,2017,,35,JEMBER,Jawa Timur,,,,4695.6592,3.809,,,,
3510,2017,,35,BANYUWANGI,Jawa Timur,,,,4695.6592,3.809,,,,
3511,2017,,35,BONDOWOSO,Jawa Timur,,,,4695.6592,3.809,,,,
3512,2017,,35,SITUBONDO,Jawa Timur,,,,4695.6592,3.809,,,,
3513,2017,,35,PROBOLINGGO,Jawa Timur,,,,4695.6592,3.809,,,,
3514,2017,,35,PASURUAN,Jawa Timur,,,,4695.6592,3.809,,,,
3515,2017,,35,SIDOARJO,Jawa Timur,,,,4695.6592,3.809,,,,
3516,2017,,35,MOJOKERTO,Jawa Timur,,,,4695.6592,3.809,,,,
3517,2017,,35,JOMBANG,Jawa Timur,,,,4695.6592,3.809,,,,
3518,2017,,35,NGANJUK,Jawa Timur,,,,4695.6592,3.809,,,,
3519,2017,,35,MADIUN,Jawa Timur,,,,4695.6592,3.809,,,,
3520,2017,,35,MAGETAN,Jawa Timur,,,,4695.6592,3.809,,,,
3521,2017,,35,NGAWI,Jawa Timur,,,,4695.6592,3.809,,,,
3522,2017,,35,BOJONEGORO,Jawa Timur,,,,4695.6592,3.809,,,,
3523,2017,,35,TUBAN,Jawa Timur,,,,4695.6592,3.809,,,,
3524,2017,,35,LAMONGAN,Jawa Timur,,,,4695.6592,3.809,,,,
3525,2017,,35,GRESIK,Jawa Timur,,,,4695.6592,3.809,,,,
3526,2017,,35,BANGKALAN,Jawa Timur,,,,4695.6592,3.809,,,,
3527,2017,,35,SAMPANG,Jawa Timur,,,,4695.6592,3.809,,,,
3528,2017,,35,PAMEKASAN,Jawa Timur,,,,4695.6592,3.809,,,,
3529,2017,,35,SUMENEP,Jawa Timur,,,,4695.6592,3.809,,,,
3571,2017,,35,KOTA KEDIRI,Jawa Timur,,,,4695.6592,3.809,,,,
3572,2017,,35,KOTA BLITAR,Jawa Timur,,,,4695.6592,3.809,,,,
3573,2017,,35,KOTA MALANG,Jawa Timur,,,,4695.6592,3.809,,,,
3574,2017,,35,KOTA PROBOLINGGO,Jawa Timur,,,,4695.6592,3.809,,,,
3575,2017,,35,KOTA PASURUAN,Jawa Timur,,,,4695.6592,3.809,,,,
3576,2017,,35,KOTA MOJOKERTO,Jawa Timur,,,,4695.6592,3.809,,,,
3577,2017,,35,KOTA MADIUN,Jawa Timur,,,,4695.6592,3.809,,,,
3578,2017,,35,KOTA SURABAYA,Jawa Timur,,,,4695.6592,3.809,,,,
3579,2017,,35,KOTA BATU,Jawa Timur,,,,4695.6592,3.809,,,,
3601,2017,,36,PANDEGLANG,Banten,,,,4695.6592,3.809,,,,
3602,2017,,36,LEBAK,Banten,,,,4695.6592,3.809,,,,
3603,2017,,36,TANGERANG,Banten,,,,4695.6592,3.809,,,,
3604,2017,,36,SERANG,Banten,,,,4695.6592,3.809,,,,
3671,2017,,36,KOTA TANGERANG,Banten,,,,4695.6592,3.809,,,,
3672,2017,,36,KOTA CILEGON,Banten,,,,4695.6592,3.809,,,,
3673,2017,,36,KOTA SERANG,Banten,,,,4695.6592,3.809,,,,
3674,2017,,36,KOTA TANGERANG SELATAN,Banten,,,,4695.6592,3.809,,,,
3101,2018,,31,KEPULAUAN SERIBU,DKI Jakarta,,,,4760.6519,3.198,,,,
3171,2018,,31,KODYA JAKARTA SELATAN,DKI Jakarta,,,,4760.6519,3.198,,,,
3172,2018,,31,KODYA JAKARTA TIMUR,DKI Jakarta,,,,4760.6519,3.198,,,,
3173,2018,,31,KODYA JAKARTA PUSAT,DKI Jakarta,,,,4760.6519,3.198,,,,
3174,2018,,31,KODYA JAKARTA BARAT,DKI Jakarta,,,,4760.6519,3.198,,,,
3175,2018,,31,KODYA JAKARTA UTARA,DKI Jakarta,,,,4760.6519,3.198,,,,
3201,2018,,32,BOGOR,Jawa Barat,,,,4760.6519,3.198,,,,
3202,2018,,32,SUKABUMI,Jawa Barat,,,,4760.6519,3.198,,,,
3203,2018,,32,CIANJUR,Jawa Barat,,,,4760.6519,3.198,,,,
3204,2018,,32,BANDUNG,Jawa Barat,,,,4760.6519,3.198,,,,
3205,2018,,32,GARUT,Jawa Barat,,,,4760.6519,3.198,,,,
3206,2018,,32,TASIKMALAYA,Jawa Barat,,,,4760.6519,3.198,,,,
3207,2018,,32,CIAMIS,Jawa Barat,,,,4760.6519,3.198,,,,
3208,2018,,32,KUNINGAN,Jawa Barat,,,,4760.6519,3.198,,,,
3209,2018,,32,CIREBON,Jawa Barat,,,,4760.6519,3.198,,,,
3210,2018,,32,MAJALENGKA,Jawa Barat,,,,4760.6519,3.198,,,,
3211,2018,,32,SUMEDANG,Jawa Barat,,,,4760.6519,3.198,,,,
3212,2018,,32,INDRAMAYU,Jawa Barat,,,,4760.6519,3.198,,,,
3213,2018,,32,SUBANG,Jawa Barat,,,,4760.6519,3.198,,,,
3214,2018,,32,PURWAKARTA,Jawa Barat,,,,4760.6519,3.198,,,,
3215,2018,,32,KARAWANG,Jawa Barat,,,,4760.6519,3.198,,,,
3216,2018,,32,BEKASI,Jawa Barat,,,,4760.6519,3.198,,,,
3217,2018,,32,BANDUNG BARAT,Jawa Barat,,,,4760.6519,3.198,,,,
3271,2018,,32,KOTA BOGOR,Jawa Barat,,,,4760.6519,3.198,,,,
3272,2018,,32,KOTA SUKABUMI,Jawa Barat,,,,4760.6519,3.198,,,,
3273,2018,,32,KOTA BANDUNG,Jawa Barat,,,,4760.6519,3.198,,,,
3274,2018,,32,KOTA CIREBON,Jawa Barat,,,,4760.6519,3.198,,,,
3275,2018,,32,KOTA BEKASI,Jawa Barat,,,,4760.6519,3.198,,,,
3276,2018,,32,KOTA DEPOK,Jawa Barat,,,,4760.6519,3.198,,,,
3277,2018,,32,KOTA CIMAHI,Jawa Barat,,,,4760.6519,3.198,,,,
3278,2018,,32,KOTA TASIKMALAYA,Jawa Barat,,,,4760.6519,3.198,,,,
3279,2018,,32,KOTA BANJAR,Jawa Barat,,,,4760.6519,3.198,,,,
3301,2018,,33,CILACAP,Jawa Tengah,,,,4760.6519,3.198,,,,
3302,2018,,33,BANYUMAS,Jawa Tengah,,,,4760.6519,3.198,,,,
3303,2018,,33,PURBALINGGA,Jawa Tengah,,,,4760.6519,3.198,,,,
3304,2018,,33,BANJARNEGARA,Jawa Tengah,,,,4760.6519,3.198,,,,
3305,2018,,33,KEBUMEN,Jawa Tengah,,,,4760.6519,3.198,,,,
3306,2018,,33,PURWOREJO,Jawa Tengah,,,,4760.6519,3.198,,,,
3307,2018,,33,WONOSOBO,Jawa Tengah,,,,4760.6519,3.198,,,,
3308,2018,,33,MAGELANG,Jawa Tengah,,,,4760.6519,3.198,,,,
3309,2018,,33,BOYOLALI,Jawa Tengah,,,,4760.6519,3.198,,,,
3310,2018,,33,KLATEN,Jawa Tengah,,,,4760.6519,3.198,,,,
3311,2018,,33,SUKOHARJO,Jawa Tengah,,,,4760.6519,3.198,,,,
3312,2018,,33,WONOGIRI,Jawa Tengah,,,,4760.6519,3.198,,,,
3313,2018,,33,KARANGANYAR,Jawa Tengah,,,,4760.6519,3.198,,,,
3314,2018,,33,SRAGEN,Jawa Tengah,,,,4760.6519,3.198,,,,
3315,2018,,33,GROBOGAN,Jawa Tengah,,,,4760.6519,3.198,,,,
3316,2018,,33,BLORA,Jawa Tengah,,,,4760.6519,3.198,,,,
3317,2018,,33,REMBANG,Jawa Tengah,,,,4760.6519,3.198,,,,
3318,2018,,33,PATI,Jawa Tengah,,,,4760.6519,3.198,,,,
3319,2018,,33,KUDUS,Jawa Tengah,,,,4760.6519,3.198,,,,
3320,2018,,33,JEPARA,Jawa Tengah,,,,4760.6519,3.198,,,,
3321,2018,,33,DEMAK,Jawa Tengah,,,,4760.6519,3.198,,,,
3322,2018,,33,SEMARANG,Jawa Tengah,,,,4760.6519,3.198,,,,
3323,2018,,33,TEMANGGUNG,Jawa Tengah,,,,4760.6519,3.198,,,,
3324,2018,,33,KENDAL,Jawa Tengah,,,,4760.6519,3.198,,,,
3325,2018,,33,BATANG,Jawa Tengah,,,,4760.6519,3.198,,,,
3326,2018,,33,PEKALONGAN,Jawa Tengah,,,,4760.6519,3.198,,,,
3327,2018,,33,PEMALANG,Jawa Tengah,,,,4760.6519,3.198,,,,
3328,2018,,33,TEGAL,Jawa Tengah,,,,4760.6519,3.198,,,,
3329,2018,,33,BREBES,Jawa Tengah,,,,4760.6519,3.198,,,,
3371,2018,,33,KOTA MAGELANG,Jawa Tengah,,,,4760.6519,3.198,,,,
3372,2018,,33,KOTA SURAKARTA,Jawa Tengah,,,,4760.6519,3.198,,,,
3373,2018,,33,KOTA SALATIGA,Jawa Tengah,,,,4760.6519,3.198,,,,
3374,2018,,33,KOTA SEMARANG,Jawa Tengah,,,,4760.6519,3.198,,,,
3375,2018,,33,KOTA PEKALONGAN,Jawa Tengah,,,,4760.6519,3.198,,,,
3376,2018,,33,KOTA TEGAL,Jawa Tengah,,,,4760.6519,3.198,,,,
3401,2018,,34,KULON PROGO,DI Yogyakarta,,,,4760.6519,3.198,,,,
3402,2018,,34,BANTUL,DI Yogyakarta,,,,4760.6519,3.198,,,,
3403,2018,,34,GUNUNG KIDUL,DI Yogyakarta,,,,4760.6519,3.198,,,,
3404,2018,,34,SLEMAN,DI Yogyakarta,,,,4760.6519,3.198,,,,
3471,2018,,34,KOTA YOGYAKARTA,DI Yogyakarta,,,,4760.6519,3.198,,,,
3501,2018,,35,PACITAN,Jawa Timur,,,,4760.6519,3.198,,,,
3502,2018,,35,PONOROGO,Jawa Timur,,,,4760.6519,3.198,,,,
3503,2018,,35,TRENGGALEK,Jawa Timur,,,,4760.6519,3.198,,,,
3504,2018,,35,TULUNGAGUNG,Jawa Timur,,,,4760.6519,3.198,,,,
3505,2018,,35,BLITAR,Jawa Timur,,,,4760.6519,3.198,,,,
3506,2018,,35,KEDIRI,Jawa Timur,,,,4760.6519,3.198,,,,
3507,2018,,35,MALANG,Jawa Timur,,,,4760.6519,3.198,,,,
3508,2018,,35,LUMAJANG,Jawa Timur,,,,4760.6519,3.198,,,,
3509,2018,,35,JEMBER,Jawa Timur,,,,4760.6519,3.198,,,,
3510,2018,,35,BANYUWANGI,Jawa Timur,,,,4760.6519,3.198,,,,
3511,2018,,35,BONDOWOSO,Jawa Timur,,,,4760.6519,3.198,,,,
3512,2018,,35,SITUBONDO,Jawa Timur,,,,4760.6519,3.198,,,,
3513,2018,,35,PROBOLINGGO,Jawa Timur,,,,4760.6519,3.198,,,,
3514,2018,,35,PASURUAN,Jawa Timur,,,,4760.6519,3.198,,,,
3515,2018,,35,SIDOARJO,Jawa Timur,,,,4760.6519,3.198,,,,
3516,2018,,35,MOJOKERTO,Jawa Timur,,,,4760.6519,3.198,,,,
3517,2018,,35,JOMBANG,Jawa Timur,,,,4760.6519,3.198,,,,
3518,2018,,35,NGANJUK,Jawa Timur,,,,4760.6519,3.198,,,,
3519,2018,,35,MADIUN,Jawa Timur,,,,4760.6519,3.198,,,,
3520,2018,,35,MAGETAN,Jawa Timur,,,,4760.6519,3.198,,,,
3521,2018,,35,NGAWI,Jawa Timur,,,,4760.6519,3.198,,,,
3522,2018,,35,BOJONEGORO,Jawa Timur,,,,4760.6519,3.198,,,,
3523,2018,,35,TUBAN,Jawa Timur,,,,4760.6519,3.198,,,,
3524,2018,,35,LAMONGAN,Jawa Timur,,,,4760.6519,3.198,,,,
3525,2018,,35,GRESIK,Jawa Timur,,,,4760.6519,3.198,,,,
3526,2018,,35,BANGKALAN,Jawa Timur,,,,4760.6519,3.198,,,,
3527,2018,,35,SAMPANG,Jawa Timur,,,,4760.6519,3.198,,,,
3528,2018,,35,PAMEKASAN,Jawa Timur,,,,4760.6519,3.198,,,,
3529,2018,,35,SUMENEP,Jawa Timur,,,,4760.6519,3.198,,,,
3571,2018,,35,KOTA KEDIRI,Jawa Timur,,,,4760.6519,3.198,,,,
3572,2018,,35,KOTA BLITAR,Jawa Timur,,,,4760.6519,3.198,,,,
3573,2018,,35,KOTA MALANG,Jawa Timur,,,,4760.6519,3.198,,,,
3574,2018,,35,KOTA PROBOLINGGO,Jawa Timur,,,,4760.6519,3.198,,,,
3575,2018,,35,KOTA PASURUAN,Jawa Timur,,,,4760.6519,3.198,,,,
3576,2018,,35,KOTA MOJOKERTO,Jawa Timur,,,,4760.6519,3.198,,,,
3577,2018,,35,KOTA MADIUN,Jawa Timur,,,,4760.6519,3.198,,,,
3578,2018,,35,KOTA SURABAYA,Jawa Timur,,,,4760.6519,3.198,,,,
3579,2018,,35,KOTA BATU,Jawa Timur,,,,4760.6519,3.198,,,,
3601,2018,,36,PANDEGLANG,Banten,,,,4760.6519,3.198,,,,
3602,2018,,36,LEBAK,Banten,,,,4760.6519,3.198,,,,
3603,2018,,36,TANGERANG,Banten,,,,4760.6519,3.198,,,,
3604,2018,,36,SERANG,Banten,,,,4760.6519,3.198,,,,
3671,2018,,36,KOTA TANGERANG,Banten,,,,4760.6519,3.198,,,,
3672,2018,,36,KOTA CILEGON,Banten,,,,4760.6519,3.198,,,,
3673,2018,,36,KOTA SERANG,Banten,,,,4760.6519,3.198,,,,
3674,2018,,36,KOTA TANGERANG SELATAN,Banten,,,,4760.6519,3.198,,,,
3101,2019,4267349,31,KEPULAUAN SERIBU,DKI Jakarta,4267349,4267349,4267349,4751.936,3.0309999,898.02325,898.02325,898.02325,898.02325
3171,2019,4267349,31,KODYA JAKARTA SELATAN,DKI Jakarta,4267349,4267349,4267349,4751.936,3.0309999,898.02325,898.02325,898.02325,898.02325
3172,2019,4267349,31,KODYA JAKARTA TIMUR,DKI Jakarta,4267349,4267349,4267349,4751.936,3.0309999,898.02325,898.02325,898.02325,898.02325
3173,2019,4267349,31,KODYA JAKARTA PUSAT,DKI Jakarta,4267349,4267349,4267349,4751.936,3.0309999,898.02325,898.02325,898.02325,898.02325
3174,2019,4267349,31,KODYA JAKARTA BARAT,DKI Jakarta,4267349,4267349,4267349,4751.936,3.0309999,898.02325,898.02325,898.02325,898.02325
3175,2019,4267349,31,KODYA JAKARTA UTARA,DKI Jakarta,4267349,4267349,4267349,4751.936,3.0309999,898.02325,898.02325,898.02325,898.02325
3201,2019,4083670,32,BOGOR,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,859.36975,632.56641,385.50266,966.83203
3202,2019,3028531,32,SUKABUMI,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,637.32568,632.56641,385.50266,966.83203
3203,2019,2534798,32,CIANJUR,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,533.42426,632.56641,385.50266,966.83203
3204,2019,3139275,32,BANDUNG,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,660.63074,632.56641,385.50266,966.83203
3205,2019,1961085,32,GARUT,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,412.6918,632.56641,385.50266,966.83203
3206,2019,2251787,32,TASIKMALAYA,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,473.86728,632.56641,385.50266,966.83203
3207,2019,1880654,32,CIAMIS,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,395.76584,632.56641,385.50266,966.83203
3208,2019,1882642,32,KUNINGAN,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,396.1842,632.56641,385.50266,966.83203
3209,2019,2196416,32,CIREBON,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,462.21497,632.56641,385.50266,966.83203
3210,2019,1944166,32,MAJALENGKA,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,409.13135,632.56641,385.50266,966.83203
3211,2019,3139275,32,SUMEDANG,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,660.63074,632.56641,385.50266,966.83203
3212,2019,2297931,32,INDRAMAYU,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,483.57785,632.56641,385.50266,966.83203
3213,2019,2965468,32,SUBANG,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,624.05469,632.56641,385.50266,966.83203
3214,2019,4039067,32,PURWAKARTA,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,849.98346,632.56641,385.50266,966.83203
3215,2019,4594324,32,KARAWANG,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,966.83203,632.56641,385.50266,966.83203
3216,2019,4498961,32,BEKASI,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,946.76379,632.56641,385.50266,966.83203
3217,2019,3145427,32,BANDUNG BARAT,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,661.92535,632.56641,385.50266,966.83203
3271,2019,4169806,32,KOTA BOGOR,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,877.49622,632.56641,385.50266,966.83203
3272,2019,2530182,32,KOTA SUKABUMI,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,532.45288,632.56641,385.50266,966.83203
3273,2019,3623778,32,KOTA BANDUNG,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,762.58978,632.56641,385.50266,966.83203
3274,2019,2219487,32,KOTA CIREBON,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,467.07004,632.56641,385.50266,966.83203
3275,2019,4589708,32,KOTA BEKASI,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,965.86066,632.56641,385.50266,966.83203
3276,2019,4202105,32,KOTA DEPOK,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,884.29327,632.56641,385.50266,966.83203
3277,2019,3139274,32,KOTA CIMAHI,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,660.63055,632.56641,385.50266,966.83203
3278,2019,2264093,32,KOTA TASIKMALAYA,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,476.45697,632.56641,385.50266,966.83203
3279,2019,1831884,32,KOTA BANJAR,Jawa Barat,3005915.3,1831884,4594324,4751.936,3.0309999,385.50266,632.56641,385.50266,966.83203
3301,2019,2158327,33,CILACAP,Jawa Tengah,1977745.6,1748000,2715000,4751.936,3.0309999,454.19949,416.19788,367.85007,571.34607
3302,2019,1900000,33,BANYUMAS,Jawa Tengah,1977745.6,1748000,2715000,4751.936,3.0309999,399.83704,416.19788,367.85007,571.34607
